rds_id,rds_name,rds_short_id,rds_status,rds_sfdc_id,rds_address,rds_city,rds_state,rds_idv_enabled,rds_created,sf_record_id,sf_name,sf_short_id,sf_status,snappt_property_id_c,sf_property_id_c,sf_address,sf_city,sf_state,sf_idv_enabled,sf_fraud_enabled,sf_income_enabled,sf_bank_enabled,sf_created,sf_modified,name_match_status,sfdc_id_match_status
96aeb036-4a28-4728-8f9f-647db06edd47,Evergreen Estero,9E7s1P7XmQ,ACTIVE,a01Dn00000HHMt5IAH,9940 Estero Oaks Drive,Fort Myers,FL,true,2025-11-14T21:35:21.000Z,a13UL00000gmwnuYAA,Evergreen Estero,9E7s1P7XmQ,ACTIVE,96aeb036-4a28-4728-8f9f-647db06edd47,a01Dn00000HHMt5IAH,9940 Estero Oaks Drive,Fort Myers,FL,true,true,true,true,2025-11-15T14:21:08.000Z,2026-01-05T10:04:07.000Z,Exact Match,SFDC ID Match
cffd1ed4-c688-42b3-91da-1232db5d55f6,Lumarc,4Ugowv3jMp,ACTIVE,a01UL00000ZzSBKYA3,888 East Dublin Granville Road,Columbus,OH,true,2025-11-14T20:11:00.000Z,a13UL00000gmwnvYAA,Lumarc,4Ugowv3jMp,ACTIVE,cffd1ed4-c688-42b3-91da-1232db5d55f6,a01UL00000ZzSBKYA3,888 East Dublin Granville Road,Columbus,OH,true,true,true,false,2025-11-15T14:21:08.000Z,2025-11-20T21:12:12.000Z,Exact Match,SFDC ID Match
b2a85e1a-f7e2-4e32-84ba-003692eb763f,Sterling Point II,BCPLF5F16R,ACTIVE,a01Dn00000HHYhnIAH,3802 East Baseline Road,Phoenix,AZ,true,2025-11-14T15:37:40.000Z,a13UL00000hM1dGYAS,Sterling Point II,BCPLF5F16R,ACTIVE,b2a85e1a-f7e2-4e32-84ba-003692eb763f,,,Phoenix,AZ,true,true,true,true,2025-11-20T20:12:47.000Z,2026-01-05T10:04:00.000Z,Exact Match,SFDC ID Mismatch
b5c37bf2-6a4b-41d4-afd5-ca819d993a00,Sterling Point,SPYUE4V1Pk,ACTIVE,a01Dn00000HHYhnIAH,3802 East Baseline Road,Phoenix,AZ,true,2025-11-14T15:36:06.000Z,a13UL00000hM2ZiYAK,Sterling Point,SPYUE4V1Pk,ACTIVE,b5c37bf2-6a4b-41d4-afd5-ca819d993a00,,,Phoenix,AZ,true,true,true,true,2025-11-20T20:15:47.000Z,2026-01-05T10:04:09.000Z,Exact Match,SFDC ID Mismatch
e19af5c9-c49e-4094-9e0b-400ee2d259db,Yale 25 Station,sfgfpPg2Nk,ACTIVE,a01Dn00000HHcmdIAD,5121 E Yale Ave,Denver,CO,true,2025-11-14T00:56:34.000Z,a13UL00000ghkfSYAQ,Yale 25 Station,sfgfpPg2Nk,ACTIVE,e19af5c9-c49e-4094-9e0b-400ee2d259db,a01Dn00000HHcmdIAD,5121 E Yale Ave,Denver,CO,true,true,true,true,2025-11-14T14:20:43.000Z,2026-01-05T10:04:10.000Z,Exact Match,SFDC ID Match
e8855825-beb8-4610-831a-12c4ba446780,Montebello Gardens,PuMJk85bnX,ACTIVE,a01Dn00000HHljcIAD,4414 Montebello Dr,Colorado Springs,CO,true,2025-11-14T00:47:08.000Z,a13UL00000ghkfTYAQ,Montebello Gardens,PuMJk85bnX,ACTIVE,e8855825-beb8-4610-831a-12c4ba446780,a01Dn00000HHljcIAD,4414 Montebello Dr,Colorado Springs,CO,true,true,true,true,2025-11-14T14:20:43.000Z,2026-01-05T10:04:01.000Z,Exact Match,SFDC ID Match
0b2fc84d-171f-4a70-ac05-a6ba1ed91f28,The Lofts at Westgate,3kVsWGNoIS,ACTIVE,a01Dn00000HHRXPIA5,6770 North Sunrise Boulevard,Glendale,AZ,true,2025-11-14T00:32:27.000Z,a13UL00000ghkfVYAQ,The Lofts at Westgate,3kVsWGNoIS,ACTIVE,0b2fc84d-171f-4a70-ac05-a6ba1ed91f28,a01Dn00000HHRXPIA5,6770 North Sunrise Boulevard,Glendale,AZ,false,true,true,false,2025-11-14T14:20:43.000Z,2026-01-05T10:03:55.000Z,Exact Match,SFDC ID Match
8110bc53-3044-44bf-a6ca-d71722e1aba6,Innsbrook Square,TMg1fIVBhM,ACTIVE,a01UL00000Zt3p8YAB,4301 Dominion Forest Circle,Glen Allen,VA,true,2025-11-14T00:13:25.000Z,a13UL00000ghkfXYAQ,Innsbrook Square,TMg1fIVBhM,ACTIVE,8110bc53-3044-44bf-a6ca-d71722e1aba6,a01UL00000Zt3p8YAB,4301 Dominion Forest Circle,Glen Allen,VA,true,true,true,false,2025-11-14T14:20:43.000Z,2026-01-05T10:04:06.000Z,Exact Match,SFDC ID Match
9851e87a-f516-4e25-b672-28e2f47a31c9,Eleve Apartments,yIhsDllHwb,ACTIVE,a01Dn00000HHMlqIAH,200 E Broadway,Glendale,CA,true,2025-11-13T23:45:49.000Z,a13UL00000ghkfZYAQ,Eleve Apartments,yIhsDllHwb,ACTIVE,9851e87a-f516-4e25-b672-28e2f47a31c9,a01Dn00000HHMlqIAH,200 E Broadway,Glendale,CA,true,true,true,false,2025-11-14T14:20:43.000Z,2025-11-20T21:12:12.000Z,Exact Match,SFDC ID Match
3f6babff-4882-400a-87b3-30d6b22241ce,Berkshire - Basic IDV Property,6ZMcIWEkw1,ACTIVE,a01UL00000Zv4kHYAR,3592 Willow Street,Denver,CO,true,2025-11-13T22:58:12.000Z,a13UL00000h3ShmYAE,Berkshire - Basic IDV Property,6ZMcIWEkw1,ACTIVE,3f6babff-4882-400a-87b3-30d6b22241ce,a01UL00000Zv4kHYAR,3592 Willow Street,Denver,,false,true,false,false,2025-11-18T21:21:59.000Z,2025-11-21T19:48:00.000Z,Exact Match,SFDC ID Match
436adb27-1aa9-4912-a0a4-e53d792eb907,Alexander Crossing,Crfxe3RPjx,ACTIVE,a01UL00000ZtGb3YAF,3500 Louis Stephens Drive,Durham,NC,true,2025-11-13T21:20:53.000Z,a13UL00000ghkffYAA,Alexander Crossing,Crfxe3RPjx,ACTIVE,436adb27-1aa9-4912-a0a4-e53d792eb907,a01UL00000ZtGb3YAF,3500 Louis Stephens Drive,Durham,NC,true,true,true,true,2025-11-14T14:20:45.000Z,2025-11-20T21:54:57.000Z,Exact Match,SFDC ID Match
5b7116a3-eabc-41b2-b4aa-b91644c90cef,Alta Wren,vbkNlBjjx1,ACTIVE,a01Dn00000HHGRrIAP,3000 Orchid Street,Cary,NC,true,2025-11-13T21:18:57.000Z,a13UL00000ghkfgYAA,Alta Wren,vbkNlBjjx1,ACTIVE,5b7116a3-eabc-41b2-b4aa-b91644c90cef,a01Dn00000HHGRrIAP,3000 Orchid Street,Cary,NC,true,true,true,true,2025-11-14T14:20:45.000Z,2026-01-05T10:03:57.000Z,Exact Match,SFDC ID Match
3f00c80b-8c64-4912-99c6-cce4d5f8b92e,Notting Hill,85H0OSkeHY,ACTIVE,a01Dn00000HHmTSIA1,100 Drew Hill Lane,Chapel Hill,NC,true,2025-11-13T21:15:11.000Z,a13UL00000ghkfeYAA,Notting Hill,85H0OSkeHY,ACTIVE,3f00c80b-8c64-4912-99c6-cce4d5f8b92e,a01Dn00000HHmTSIA1,100 Drew Hill Lane,Chapel Hill,NC,false,true,true,true,2025-11-14T14:20:45.000Z,2026-01-05T10:03:57.000Z,Exact Match,SFDC ID Match
8a6e6401-d28b-4617-ad00-0df97137d0ea,Lakeview Terrace,ZDrGG2xkrI,ACTIVE,a01UL00000XwmCXYAZ,76 Rutledge Drive,Ridgeland,SC,true,2025-11-13T21:10:48.000Z,a13UL00000ghkfcYAA,Lakeview Terrace,ZDrGG2xkrI,ACTIVE,8a6e6401-d28b-4617-ad00-0df97137d0ea,a01UL00000XwmCXYAZ,76 Rutledge Drive,Ridgeland,SC,true,true,true,true,2025-11-14T14:20:45.000Z,2025-11-20T21:54:57.000Z,Exact Match,SFDC ID Match
f99384d2-3156-495a-8b97-9258c4aa30a9,Parkstone at Indian Land,N26tURxvF0,ACTIVE,a01UL00000YWbaLYAT,2272 Parkstone Drive,Indian Land,SC,true,2025-11-13T21:05:11.000Z,a13UL00000ghkfdYAA,Parkstone at Indian Land,N26tURxvF0,ACTIVE,f99384d2-3156-495a-8b97-9258c4aa30a9,a01UL00000YWbaLYAT,2272 Parkstone Drive,Indian Land,SC,true,true,true,true,2025-11-14T14:20:45.000Z,2026-01-05T10:04:11.000Z,Exact Match,SFDC ID Match
2dbe5705-fe8b-4c28-87d4-f16f21d93a54,Tessa at Katy,QhpD1hXYUj,ACTIVE,a01Dn00000HHrzZIAT,150 Cobia Drive,Katy,TX,true,2025-11-13T20:48:13.000Z,a13UL00000ghkfWYAQ,Tessa at Katy,QhpD1hXYUj,ACTIVE,2dbe5705-fe8b-4c28-87d4-f16f21d93a54,a01Dn00000HHrzZIAT,150 Cobia Drive,Katy,,false,false,false,false,2025-11-14T14:20:43.000Z,2026-01-05T10:04:03.000Z,Exact Match,SFDC ID Match
d59145b3-5942-4882-8040-fbac50a9513e,The Crawford at Grand Morton,9E7UioJaol,ACTIVE,a01Dn00000HHgyPIAT,23223 First Park Drive,Katy,TX,true,2025-11-13T20:45:47.000Z,a13UL00000ghkfUYAQ,The Crawford at Grand Morton,9E7UioJaol,ACTIVE,d59145b3-5942-4882-8040-fbac50a9513e,a01Dn00000HHgyPIAT,23223 First Park Drive,Katy,,false,true,true,true,2025-11-14T14:20:43.000Z,2026-01-05T10:04:10.000Z,Exact Match,SFDC ID Match
e2587789-2829-4cce-8992-df1f36394522,FarmHouse121,9mYba1kP5n,ACTIVE,a01Dn00000HHhsqIAD,3320 Sam Rayburn Highway,Melissa,TX,true,2025-11-13T18:06:04.000Z,a13UL00000ghkfYYAQ,FarmHouse121,9mYba1kP5n,ACTIVE,e2587789-2829-4cce-8992-df1f36394522,a01Dn00000HHhsqIAD,3320 Sam Rayburn Highway,Melissa,TX,true,true,true,true,2025-11-14T14:20:43.000Z,2026-01-05T10:04:01.000Z,Exact Match,SFDC ID Match
8d944da6-2cba-427a-b91c-60fc2b8a5d05,Bella Grace,rtEsK1h6LL,ACTIVE,a01Dn00000HHelAIAT,2121 N Grace Blvd,Chandler,AZ,false,2025-11-12T22:52:15.000Z,a13UL00000gaM1vYAE,Bella Grace,rtEsK1h6LL,ACTIVE,8d944da6-2cba-427a-b91c-60fc2b8a5d05,a01Dn00000HHelAIAT,2121 N Grace Blvd,Chandler,AZ,false,true,false,false,2025-11-13T14:21:10.000Z,2026-01-05T10:04:07.000Z,Exact Match,SFDC ID Match
7540cccc-6342-4c87-bf2c-60bda1f5d5af,Alexan Melissa,reLKZT6PtT,ACTIVE,a01UL00000Zt1LtYAJ,5901 County Road 277,Melissa,TX,true,2025-11-12T22:09:42.000Z,a13UL00000gaM1wYAE,Alexan Melissa,reLKZT6PtT,ACTIVE,7540cccc-6342-4c87-bf2c-60bda1f5d5af,a01UL00000Zt1LtYAJ,5901 County Road 277,Melissa,TX,true,true,true,true,2025-11-13T14:21:10.000Z,2026-01-05T10:03:58.000Z,Exact Match,SFDC ID Match
5e887a61-c70c-442d-8c58-60d616a33fd8,Parmer Place - MS,fPL0dAg5g5,ACTIVE,a01Dn00000HHnGpIAL,12101 Dessau Road,Austin,TX,true,2025-11-12T15:06:20.000Z,a13UL00000gXHDMYA4,Parmer Place - MS,fPL0dAg5g5,ACTIVE,5e887a61-c70c-442d-8c58-60d616a33fd8,a01Dn00000HHnGpIAL,12101 Dessau Road,Austin,,false,false,false,false,2025-11-12T19:59:35.000Z,2026-01-05T10:03:58.000Z,Exact Match,SFDC ID Match
5e887a61-c70c-442d-8c58-60d616a33fd8,Parmer Place - MS,fPL0dAg5g5,ACTIVE,a01Dn00000HHnGpIAL,12101 Dessau Road,Austin,TX,true,2025-11-12T15:06:20.000Z,a13UL00000gX77YYAS,Parmer Place - MS,fPL0dAg5g5,ACTIVE,5e887a61-c70c-442d-8c58-60d616a33fd8,a01Dn00000HHnGpIAL,12101 Dessau Road,Austin,,false,false,false,false,2025-11-12T19:40:20.000Z,2026-01-04T11:20:34.000Z,Exact Match,SFDC ID Match
ff93357c-443d-40e0-9afb-43844b267674,The Abbey at Preserve Way,L6X3RDvlWi,ACTIVE,a01Dn00000HHVqkIAH,8627 Hufsmith Road,Tomball,TX,true,2025-11-11T17:26:36.000Z,a13UL00000gX77NYAS,The Abbey at Preserve Way,L6X3RDvlWi,ACTIVE,ff93357c-443d-40e0-9afb-43844b267674,a01Dn00000HHVqkIAH,8627 Hufsmith Road,Tomball,TX,true,true,true,true,2025-11-12T19:40:20.000Z,2026-01-05T10:04:02.000Z,Exact Match,SFDC ID Match
ff93357c-443d-40e0-9afb-43844b267674,The Abbey at Preserve Way,L6X3RDvlWi,ACTIVE,a01Dn00000HHVqkIAH,8627 Hufsmith Road,Tomball,TX,true,2025-11-11T17:26:36.000Z,a13UL00000gXHDBYA4,The Abbey at Preserve Way,L6X3RDvlWi,ACTIVE,ff93357c-443d-40e0-9afb-43844b267674,a01Dn00000HHVqkIAH,8627 Hufsmith Road,Tomball,,false,true,true,true,2025-11-12T19:59:35.000Z,2026-01-03T10:04:41.000Z,Exact Match,SFDC ID Match
a4029ecb-47d0-454f-b68f-3c3fb50143da,The Charles Denver West,FPgvGxdcO2,ACTIVE,a01Dn00000HJEQAIA5,1767 Denver West Marriott Blvd,Golden,CO,true,2025-11-11T01:27:24.000Z,a13UL00000gOt6UYAS,The Charles Denver West,FPgvGxdcO2,ACTIVE,a4029ecb-47d0-454f-b68f-3c3fb50143da,a01Dn00000HJEQAIA5,1767 Denver West Marriott Blvd,Golden,CO,true,true,true,false,2025-11-11T14:21:22.000Z,2025-11-20T21:12:12.000Z,Exact Match,SFDC ID Match
de099fea-3f3e-4eaf-8943-6b269cf836c1,Fairways of Carolina,rZ9qTdnvNh,ACTIVE,a01Dn00000HHhtNIAT,2701 N Rock Island Rd,Margate,FL,true,2025-11-11T01:16:43.000Z,a13UL00000gOt6VYAS,Fairways of Carolina,rZ9qTdnvNh,ACTIVE,de099fea-3f3e-4eaf-8943-6b269cf836c1,a01Dn00000HHhtNIAT,2701 N Rock Island Rd,Margate,FL,true,true,true,false,2025-11-11T14:21:22.000Z,2026-01-05T10:04:10.000Z,Exact Match,SFDC ID Match
a8389050-466f-4bb5-85a9-203fd6c5ee4b,Harbours,4UTp9woxx2,ACTIVE,a01Dn00000HHOjQIAX,1032 Hidden Harbour Drive,Melbourne,FL,true,2025-11-11T01:04:22.000Z,a13UL00000gOt6WYAS,Harbours,4UTp9woxx2,ACTIVE,a8389050-466f-4bb5-85a9-203fd6c5ee4b,a01Dn00000HHOjQIAX,1032 Hidden Harbour Drive,Melbourne,,false,true,true,false,2025-11-11T14:21:22.000Z,2026-01-05T10:04:08.000Z,Exact Match,SFDC ID Match
76411d01-4d42-4afb-9fac-8baee1e4c7dc,Avignon Townhomes,cD4emGGtmo,ACTIVE,a01Dn00000HHHdkIAH,15850 NE 98th Way,Redmond,WA,true,2025-11-11T00:51:24.000Z,a13UL00000gOt6XYAS,Avignon Townhomes,cD4emGGtmo,ACTIVE,76411d01-4d42-4afb-9fac-8baee1e4c7dc,a01Dn00000HHHdkIAH,15850 NE 98th Way,Redmond,,false,true,true,false,2025-11-11T14:21:22.000Z,2026-01-05T10:03:58.000Z,Exact Match,SFDC ID Match
84f7a5c7-bcff-4a9f-a816-5cc96b0e5bfe,Anthem at Ledge Stone,IaKiNfed1r,ACTIVE,a01Dn00000HHGayIAH,383 Rocky Ridge Trail,Austin,TX,false,2025-11-11T00:20:33.000Z,a13UL00000gOt6ZYAS,Anthem at Ledge Stone,IaKiNfed1r,ACTIVE,84f7a5c7-bcff-4a9f-a816-5cc96b0e5bfe,a01Dn00000HHGayIAH,383 Rocky Ridge Trail,Austin,TX,false,true,true,false,2025-11-11T14:21:22.000Z,2026-01-05T10:04:06.000Z,Exact Match,SFDC ID Match
dd782225-e51a-44bb-95a0-372b40c08af5,The Met at 3rd and Fillmore,5OiczMtWXX,ACTIVE,a01Dn00000HHlQ3IAL,200 East Fillmore Street,Phoenix,AZ,true,2025-11-11T00:04:43.000Z,a13UL00000gOt6aYAC,The Met at 3rd and Fillmore,5OiczMtWXX,ACTIVE,dd782225-e51a-44bb-95a0-372b40c08af5,a01Dn00000HHlQ3IAL,200 East Fillmore Street,Phoenix,AZ,true,true,true,true,2025-11-11T14:21:22.000Z,2025-11-20T21:12:12.000Z,Exact Match,SFDC ID Match
b3867749-7865-4d90-8a05-55615468e441,The Edison at the Shores,XGIhKSq0kq,ACTIVE,a01Dn00000HHMJ0IAP,20215 Edison Ave,Foley,AL,true,2025-11-10T23:49:13.000Z,a13UL00000h3TAwYAM,The Edison at the Shores,XGIhKSq0kq,ACTIVE,b3867749-7865-4d90-8a05-55615468e441,a01Dn00000HHMJ0IAP,100 Edison Avenue Northwest,Madison,AL,true,true,true,true,2025-11-18T21:22:40.000Z,2026-01-05T10:04:09.000Z,Exact Match,SFDC ID Match
ac60cb90-b17c-49c9-98a1-73dcd1fb6eb9,The Martingale,4j2uLMWBNn,ACTIVE,a01Dn00000HHSKvIAP,8100 South Congress Avenue,Austin,TX,true,2025-11-10T23:11:05.000Z,a13UL00000gOt6dYAC,The Martingale,4j2uLMWBNn,ACTIVE,ac60cb90-b17c-49c9-98a1-73dcd1fb6eb9,a01Dn00000HHSKvIAP,8100 South Congress Avenue,Austin,TX,true,true,true,true,2025-11-11T14:21:22.000Z,2026-01-05T10:03:59.000Z,Exact Match,SFDC ID Match
f8a1e1cc-d014-49bf-94c6-578e90115f77,Sondery,tTlzQg8Ndt,ACTIVE,a01Dn00000HHXylIAH,1700 Willow Creek Drive,Austin,TX,true,2025-11-10T23:10:21.000Z,a13UL00000gOt6eYAC,Sondery,tTlzQg8Ndt,ACTIVE,f8a1e1cc-d014-49bf-94c6-578e90115f77,a01Dn00000HHXylIAH,1700 Willow Creek Drive,Austin,TX,true,true,true,true,2025-11-11T14:21:22.000Z,2026-01-05T10:04:02.000Z,Exact Match,SFDC ID Match
457aed85-3f41-4230-8478-5bd5219a47ae,Caliza - MS,XJRRgXs75S,ACTIVE,a01Dn00000HHIuyIAH,12638 Ridgeline Boulevard,Cedar Park,TX,true,2025-11-10T23:09:39.000Z,a13UL00000h3ShpYAE,Caliza,XJRRgXs75S,ACTIVE,457aed85-3f41-4230-8478-5bd5219a47ae,a01Dn00000HHIuyIAH,12638 Ridgeline Boulevard,Cedar Park,TX,true,true,true,true,2025-11-18T21:21:59.000Z,2026-01-05T10:04:04.000Z,Name Mismatch,SFDC ID Match
248c617d-2e6b-4e00-8d7e-846a2f7aa417,Abbey Haus - MS,Bs7NYjHKQo,ACTIVE,a01Dn00000HHgDjIAL,19365 Wilke Lane,Pflugerville,TX,true,2025-11-10T23:08:25.000Z,a13UL00000gOt6cYAC,Abbey Haus,Bs7NYjHKQo,ACTIVE,248c617d-2e6b-4e00-8d7e-846a2f7aa417,a01Dn00000HHgDjIAL,19365 Wilke Lane,Pflugerville,TX,true,true,true,true,2025-11-11T14:21:22.000Z,2026-01-05T10:04:03.000Z,Name Mismatch,SFDC ID Match
c0e02b5c-3bb3-4c98-bae2-ca345660f89a,The Dori,tFg2se6J2d,ACTIVE,a01UL00000ZEFseYAH,4760 Northwest 85th Avenue,Doral,FL,true,2025-11-10T21:26:57.000Z,a13UL00000gOt6gYAC,The Dori,tFg2se6J2d,ACTIVE,c0e02b5c-3bb3-4c98-bae2-ca345660f89a,a01UL00000ZEFseYAH,4760 Northwest 85th Avenue,Doral,FL,true,true,true,true,2025-11-11T14:21:22.000Z,2026-01-05T10:04:00.000Z,Exact Match,SFDC ID Match
bf3881b8-bcba-48b4-8e7d-1eee56b08e45,Cordelia,YpykDtcAV1,ACTIVE,a01UL00000ZE2aYYAT,468 Quay Commons,Sarasota,FL,true,2025-11-10T21:25:25.000Z,a13UL00000gOt6iYAC,Cordelia,YpykDtcAV1,ACTIVE,bf3881b8-bcba-48b4-8e7d-1eee56b08e45,a01UL00000ZE2aYYAT,468 Quay Commons,Sarasota,,false,true,true,true,2025-11-11T14:21:22.000Z,2026-01-05T10:04:09.000Z,Exact Match,SFDC ID Match
089d7311-3d82-4908-bacc-168bd127c7e7,Emblem Riverside,ascpzCTkx5,ACTIVE,a01UL000007a3RqYAI,1551 Riverside Pkwy,Douglasville,GA,true,2025-11-10T21:23:51.000Z,a13UL00000gOt6bYAC,Emblem Riverside,ascpzCTkx5,ACTIVE,089d7311-3d82-4908-bacc-168bd127c7e7,a01UL000007a3RqYAI,1551 Riverside Pkwy,Douglasville,,false,true,true,true,2025-11-11T14:21:22.000Z,2026-01-05T10:04:02.000Z,Exact Match,SFDC ID Match
3b2cbddf-0afe-4e3e-a2e2-656e8223fa7f,Emblem Mill Road,gxsKRiQEMb,ACTIVE,a01UL00000ZDa00YAD,243 Mill Road,McDonough,GA,true,2025-11-10T21:22:07.000Z,a13UL00000gOt6fYAC,Emblem Mill Road,gxsKRiQEMb,ACTIVE,3b2cbddf-0afe-4e3e-a2e2-656e8223fa7f,a01UL00000ZDa00YAD,243 Mill Road,McDonough,,false,true,true,true,2025-11-11T14:21:22.000Z,2026-01-05T10:03:57.000Z,Exact Match,SFDC ID Match
338a3072-09f4-4491-9e8d-01335cb97a97,10 Newbridge,52feyLsL58,ACTIVE,a01Dn00000HHEnNIAX,10 Newbridge Parkway,Asheville,NC,true,2025-11-10T21:19:52.000Z,a13UL00000gOt6hYAC,10 Newbridge,52feyLsL58,ACTIVE,338a3072-09f4-4491-9e8d-01335cb97a97,a01Dn00000HHEnNIAX,10 Newbridge Parkway,Asheville,,false,false,false,false,2025-11-11T14:21:22.000Z,2026-01-05T10:03:56.000Z,Exact Match,SFDC ID Match
8e3ac414-bc72-4f77-b445-3501c3bbeddc,Centro NoDa,kSOVsjCDjG,ACTIVE,a01Dn00000HJUwPIAX,715 East 36th Street,Charlotte,NC,true,2025-11-10T21:12:32.000Z,a13UL00000gOt6jYAC,Centro NoDa,kSOVsjCDjG,ACTIVE,8e3ac414-bc72-4f77-b445-3501c3bbeddc,a01Dn00000HJUwPIAX,715 East 36th Street,Charlotte,NC,true,true,true,true,2025-11-11T14:21:22.000Z,2026-01-05T10:03:59.000Z,Exact Match,SFDC ID Match
6d88e9ce-7d57-4ce7-b790-5771632abe2a,Miles at Ybor,VPgXPn9gmX,ACTIVE,a01UL00000NwiEkYAJ,1704 North 17th Street,Tampa,FL,true,2025-11-10T20:22:21.000Z,a13UL00000gOt6kYAC,Miles at Ybor,VPgXPn9gmX,ACTIVE,6d88e9ce-7d57-4ce7-b790-5771632abe2a,a01UL00000NwiEkYAJ,1704 North 17th Street,Tampa,,false,true,true,true,2025-11-11T14:21:22.000Z,2026-01-05T10:03:58.000Z,Exact Match,SFDC ID Match
3b276c1d-89e1-4c2a-bbbf-e0fda9b917b0,The Townes at Southpark,IxqnwjHH4z,ACTIVE,a01UL00000ZEHBKYA5,5505 Closeburn Road,Charlotte,NC,true,2025-11-10T19:56:41.000Z,a13UL00000gOt6lYAC,The Townes at Southpark,IxqnwjHH4z,ACTIVE,3b276c1d-89e1-4c2a-bbbf-e0fda9b917b0,a01UL00000ZEHBKYA5,5505 Closeburn Road,Charlotte,NC,true,true,true,true,2025-11-11T14:21:22.000Z,2025-11-20T20:53:12.000Z,Exact Match,SFDC ID Match
e873d75b-0b03-42c0-a82f-bfa4f26b7b47,Towne Nashville,bu1Uc3Ginj,ACTIVE,a01Dn00000HHZiuIAH,808 Garfield Street,Nashville,TN,true,2025-11-10T19:55:00.000Z,a13UL00000gOt6mYAC,Towne Nashville,bu1Uc3Ginj,ACTIVE,e873d75b-0b03-42c0-a82f-bfa4f26b7b47,a01Dn00000HHZiuIAH,808 Garfield Street,Nashville,TN,true,true,true,true,2025-11-11T14:21:22.000Z,2026-01-05T10:04:01.000Z,Exact Match,SFDC ID Match
595652ee-e51e-434a-85fe-8e89d6d22e64,The Francis,4czytPDeoQ,ACTIVE,a01Dn00000HHi85IAD, Stonewall Street,Charlotte,NC,true,2025-11-10T19:53:47.000Z,a13UL00000h3TAxYAM,The Francis,4czytPDeoQ,ACTIVE,595652ee-e51e-434a-85fe-8e89d6d22e64,a01Dn00000HHi85IAD,Stonewall Street,Charlotte,,false,true,true,true,2025-11-18T21:22:40.000Z,2026-01-05T10:03:57.000Z,Exact Match,SFDC ID Match
bde6ec57-9b99-46ca-9af2-691a504f6dd0,Miller and York,qPwZJVfXeu,ACTIVE,a01Dn00000HHlWuIAL,235 Verbena Street,Charlotte,NC,true,2025-11-10T19:50:17.000Z,a13UL00000gOt6pYAC,Miller and York,qPwZJVfXeu,ACTIVE,bde6ec57-9b99-46ca-9af2-691a504f6dd0,a01Dn00000HHlWuIAL,235 Verbena Street,Charlotte,,false,false,false,false,2025-11-11T14:21:22.000Z,2026-01-05T10:04:09.000Z,Exact Match,SFDC ID Match
872855cf-3066-48f6-96e4-7d0bd4b5b512,Kindred,xv7W8X81H1,ACTIVE,a01UL00000ZBmZtYAL,180 West 10th Avenue,Denver,CO,true,2025-11-10T19:49:06.000Z,a13UL00000gOt6nYAC,Kindred,xv7W8X81H1,ACTIVE,872855cf-3066-48f6-96e4-7d0bd4b5b512,a01UL00000ZBmZtYAL,180 West 10th Avenue,Denver,,false,true,true,true,2025-11-11T14:21:22.000Z,2026-01-05T10:04:07.000Z,Exact Match,SFDC ID Match
a035eaec-1858-4815-b284-abe8a7398137,Dryden,SYnCM9M8Gm,ACTIVE,a01UL00000ZBz42YAD,1140 Bannock Street,Denver,CO,true,2025-11-10T19:47:06.000Z,a13UL00000gOt6qYAC,Dryden,SYnCM9M8Gm,ACTIVE,a035eaec-1858-4815-b284-abe8a7398137,a01UL00000ZBz42YAD,1140 Bannock Street,Denver,,false,true,true,true,2025-11-11T14:21:22.000Z,2026-01-05T10:04:07.000Z,Exact Match,SFDC ID Match
643b6eed-d70d-4a53-9233-07012d0d982c,Willamette Park,1CNEUz1ZBY,ACTIVE,a01Dn00000HHtbcIAD,825 Harritt Drive NW,Salem,OR,false,2025-11-10T18:37:19.000Z,a13UL00000gOt6rYAC,Willamette Park,1CNEUz1ZBY,ACTIVE,643b6eed-d70d-4a53-9233-07012d0d982c,a01Dn00000HHtbcIAD,825 Harritt Drive NW,Salem,OR,false,true,true,false,2025-11-11T14:21:22.000Z,2025-11-20T21:12:12.000Z,Exact Match,SFDC ID Match
11f5ceff-bc33-4f9b-ace6-0e973d4a5bf6,Emblem Gateway,RKXLku6CHL,ACTIVE,a01UL00000ZBjNUYA1,6026 North Ceylon Street,Denver,CO,true,2025-11-10T18:20:45.000Z,a13UL00000gOt6uYAC,Emblem Gateway,RKXLku6CHL,ACTIVE,11f5ceff-bc33-4f9b-ace6-0e973d4a5bf6,a01UL00000ZBjNUYA1,6026 North Ceylon Street,Denver,CO,true,true,true,true,2025-11-11T14:21:22.000Z,2026-01-05T10:04:02.000Z,Exact Match,SFDC ID Match
bb14abdf-c7cd-4660-b50f-84239e8b2564,The Fynn,GQggdeqUQa,ACTIVE,a01Dn00000HHiJoIAL,183 North Addison Avenue,Elmhurst,IL,true,2025-11-10T18:17:56.000Z,a13UL00000gOt6tYAC,The Fynn,GQggdeqUQa,ACTIVE,bb14abdf-c7cd-4660-b50f-84239e8b2564,a01Dn00000HHiJoIAL,183 North Addison Avenue,Elmhurst,,false,true,true,true,2025-11-11T14:21:22.000Z,2026-01-05T10:04:00.000Z,Exact Match,SFDC ID Match
